crop,yield,year,state,county
CORN,1,2022,ILLINOIS,KANKAKEE
CORN,1,2022,ILLINOIS,WASHINGTON
CORN,,2022,ILLINOIS,HENRY
CORN,,2022,ILLINOIS,KANE
CORN,,2022,ILLINOIS,KENDALL
CORN,,2022,ILLINOIS,FULTON
CORN,,2022,ILLINOIS,MCLEAN
CORN,,2022,ILLINOIS,PEORIA
CORN,1,2022,ILLINOIS,HENRY
CORN,1,2022,ILLINOIS,KANE
CORN,1,2022,ILLINOIS,KENDALL
CORN,2,2022,ILLINOIS,FULTON
CORN,2,2022,ILLINOIS,MCLEAN
CORN,2,2022,ILLINOIS,PEORIA
CORN,,2022,ILLINOIS,HENRY
CORN,,2022,ILLINOIS,KANE
CORN,,2022,ILLINOIS,KENDALL
CORN,,2022,ILLINOIS,FULTON
CORN,,2022,ILLINOIS,MCLEAN
CORN,,2022,ILLINOIS,PEORIA
CORN,,2022,ILLINOIS,MCHENRY
CORN,"1,684",2022,ILLINOIS,WILL
CORN,"86,734",2022,ILLINOIS,BUREAU
CORN,"61,099",2022,ILLINOIS,CARROLL
CORN,"76,303",2022,ILLINOIS,HENRY
CORN,"35,496",2022,ILLINOIS,JO DAVIESS
CORN,"90,966",2022,ILLINOIS,LEE
CORN,"42,049",2022,ILLINOIS,MERCER
CORN,"70,310",2022,ILLINOIS,OGLE
CORN,"8,118",2022,ILLINOIS,PUTNAM
CORN,"19,757",2022,ILLINOIS,ROCK ISLAND
CORN,"73,160",2022,ILLINOIS,STEPHENSON
CORN,"63,453",2022,ILLINOIS,WHITESIDE
CORN,"26,539",2022,ILLINOIS,WINNEBAGO
CORN,"23,286",2022,ILLINOIS,BOONE
CORN,,2022,ILLINOIS,COOK
CORN,"100,429",2022,ILLINOIS,DE KALB
CORN,,2022,ILLINOIS,DU PAGE
CORN,"33,703",2022,ILLINOIS,GRUNDY
CORN,"13,555",2022,ILLINOIS,KANE
CORN,"27,078",2022,ILLINOIS,KENDALL
CORN,625,2022,ILLINOIS,LAKE
CORN,"88,793",2022,ILLINOIS,LA SALLE
CORN,"25,263",2022,ILLINOIS,MCHENRY
CORN,"30,844",2022,ILLINOIS,WILL
CORN,"45,787",2022,ILLINOIS,ADAMS
CORN,"7,794",2022,ILLINOIS,BROWN
CORN,"44,405",2022,ILLINOIS,FULTON
CORN,"43,004",2022,ILLINOIS,HANCOCK
CORN,"45,013",2022,ILLINOIS,HENDERSON
CORN,"71,242",2022,ILLINOIS,KNOX
CORN,"32,951",2022,ILLINOIS,MCDONOUGH
CORN,"14,499",2022,ILLINOIS,SCHUYLER
CORN,"42,142",2022,ILLINOIS,WARREN
CORN,"35,342",2022,ILLINOIS,DE WITT
CORN,"50,382",2022,ILLINOIS,LOGAN
CORN,"91,899",2022,ILLINOIS,MCLEAN
CORN,"33,536",2022,ILLINOIS,MACON
CORN,"29,390",2022,ILLINOIS,MARSHALL
CORN,"23,666",2022,ILLINOIS,MASON
CORN,"24,745",2022,ILLINOIS,MENARD
CORN,"30,151",2022,ILLINOIS,PEORIA
CORN,"23,001",2022,ILLINOIS,STARK
CORN,"49,114",2022,ILLINOIS,TAZEWELL
CORN,"46,431",2022,ILLINOIS,WOODFORD
CORN,"96,385",2022,ILLINOIS,CHAMPAIGN
CORN,"47,759",2022,ILLINOIS,FORD
CORN,"101,935",2022,ILLINOIS,IROQUOIS
CORN,"51,199",2022,ILLINOIS,KANKAKEE
CORN,"80,604",2022,ILLINOIS,LIVINGSTON
CORN,"34,024",2022,ILLINOIS,PIATT
CORN,"73,517",2022,ILLINOIS,VERMILION
CORN,"18,054",2022,ILLINOIS,BOND
CORN,"6,728",2022,ILLINOIS,CALHOUN
CORN,"13,292",2022,ILLINOIS,CASS
CORN,"68,987",2022,ILLINOIS,CHRISTIAN
CORN,"25,409",2022,ILLINOIS,GREENE
CORN,"17,042",2022,ILLINOIS,JERSEY
CORN,"68,954",2022,ILLINOIS,MACOUPIN
CORN,"33,589",2022,ILLINOIS,MADISON
CORN,"57,344",2022,ILLINOIS,MONTGOMERY
CORN,"41,794",2022,ILLINOIS,MORGAN
CORN,"39,330",2022,ILLINOIS,PIKE
CORN,"68,681",2022,ILLINOIS,SANGAMON
CORN,"6,225",2022,ILLINOIS,SCOTT
CORN,"21,847",2022,ILLINOIS,CLARK
CORN,"29,265",2022,ILLINOIS,CLAY
CORN,"23,010",2022,ILLINOIS,COLES
CORN,"31,801",2022,ILLINOIS,CRAWFORD
CORN,"15,290",2022,ILLINOIS,CUMBERLAND
CORN,"31,834",2022,ILLINOIS,DOUGLAS
CORN,"41,975",2022,ILLINOIS,EDGAR
CORN,"32,384",2022,ILLINOIS,EFFINGHAM
CORN,"29,317",2022,ILLINOIS,FAYETTE
CORN,"26,901",2022,ILLINOIS,JASPER
CORN,"36,908",2022,ILLINOIS,LAWRENCE
CORN,"16,056",2022,ILLINOIS,MARION
CORN,"45,535",2022,ILLINOIS,MOULTRIE
CORN,"19,421",2022,ILLINOIS,RICHLAND
CORN,"54,400",2022,ILLINOIS,SHELBY
CORN,230,2022,ILLINOIS,ALEXANDER
CORN,"33,175",2022,ILLINOIS,CLINTON
CORN,"14,560",2022,ILLINOIS,JACKSON
CORN,942,2022,ILLINOIS,JOHNSON
CORN,"9,610",2022,ILLINOIS,MONROE
CORN,"7,618",2022,ILLINOIS,PERRY
CORN,"4,324",2022,ILLINOIS,PULASKI
CORN,"15,213",2022,ILLINOIS,RANDOLPH
CORN,"31,389",2022,ILLINOIS,ST CLAIR
CORN,"1,824",2022,ILLINOIS,UNION
CORN,"36,101",2022,ILLINOIS,WASHINGTON
CORN,"2,543",2022,ILLINOIS,WILLIAMSON
CORN,"11,107",2022,ILLINOIS,EDWARDS
CORN,"9,285",2022,ILLINOIS,FRANKLIN
CORN,"9,859",2022,ILLINOIS,GALLATIN
CORN,"9,440",2022,ILLINOIS,HAMILTON
CORN,,2022,ILLINOIS,HARDIN
CORN,"10,945",2022,ILLINOIS,JEFFERSON
CORN,"7,509",2022,ILLINOIS,MASSAC
CORN,"1,124",2022,ILLINOIS,POPE
CORN,"4,567",2022,ILLINOIS,SALINE
CORN,"12,665",2022,ILLINOIS,WABASH
CORN,"35,022",2022,ILLINOIS,WAYNE
CORN,"25,229",2022,ILLINOIS,WHITE
CORN,"2,824",2022,ILLINOIS,JO DAVIESS
CORN,625,2022,ILLINOIS,OGLE
CORN,570,2022,ILLINOIS,ROCK ISLAND
CORN,"3,491",2022,ILLINOIS,STEPHENSON
CORN,396,2022,ILLINOIS,WINNEBAGO
CORN,264,2022,ILLINOIS,BOONE
CORN,76,2022,ILLINOIS,ADAMS
CORN,51,2022,ILLINOIS,BROWN
CORN,445,2022,ILLINOIS,FULTON
CORN,146,2022,ILLINOIS,HANCOCK
CORN,,2022,ILLINOIS,HENDERSON
CORN,217,2022,ILLINOIS,KNOX
CORN,60,2022,ILLINOIS,MCDONOUGH
CORN,,2022,ILLINOIS,SCHUYLER
CORN,96,2022,ILLINOIS,DE WITT
CORN,179,2022,ILLINOIS,PEORIA
CORN,,2022,ILLINOIS,IROQUOIS
CORN,,2022,ILLINOIS,PIATT
CORN,190,2022,ILLINOIS,BOND
CORN,102,2022,ILLINOIS,GREENE
CORN,393,2022,ILLINOIS,MACOUPIN
CORN,138,2022,ILLINOIS,PIKE
CORN,,2022,ILLINOIS,SANGAMON
CORN,,2022,ILLINOIS,CLARK
CORN,64,2022,ILLINOIS,CUMBERLAND
CORN,572,2022,ILLINOIS,EFFINGHAM
CORN,197,2022,ILLINOIS,FAYETTE
CORN,,2022,ILLINOIS,JASPER
CORN,63,2022,ILLINOIS,MOULTRIE
CORN,,2022,ILLINOIS,RICHLAND
CORN,,2022,ILLINOIS,SHELBY
CORN,"2,104",2022,ILLINOIS,CLINTON
CORN,440,2022,ILLINOIS,JACKSON
CORN,450,2022,ILLINOIS,MONROE
CORN,,2022,ILLINOIS,PERRY
CORN,224,2022,ILLINOIS,RANDOLPH
CORN,690,2022,ILLINOIS,WASHINGTON
CORN,180,2022,ILLINOIS,HAMILTON
CORN,"252,000",2023,ILLINOIS,BUREAU
CORN,"245,500",2022,ILLINOIS,BUREAU
CORN,"250,500",2021,ILLINOIS,BUREAU
CORN,"260,000",2020,ILLINOIS,BUREAU
CORN,"127,000",2023,ILLINOIS,CARROLL
CORN,"124,500",2022,ILLINOIS,CARROLL
CORN,"127,000",2021,ILLINOIS,CARROLL
CORN,"133,500",2020,ILLINOIS,CARROLL
CORN,"228,000",2023,ILLINOIS,HENRY
CORN,"217,000",2022,ILLINOIS,HENRY
CORN,"227,000",2021,ILLINOIS,HENRY
CORN,"228,000",2020,ILLINOIS,HENRY
CORN,"96,800",2023,ILLINOIS,JO DAVIESS
CORN,"91,200",2022,ILLINOIS,JO DAVIESS
CORN,"98,800",2021,ILLINOIS,JO DAVIESS
CORN,"106,000",2020,ILLINOIS,JO DAVIESS
CORN,"234,000",2023,ILLINOIS,LEE
CORN,"228,000",2022,ILLINOIS,LEE
CORN,"227,500",2021,ILLINOIS,LEE
CORN,"246,000",2020,ILLINOIS,LEE
CORN,"139,000",2023,ILLINOIS,MERCER
CORN,"136,500",2022,ILLINOIS,MERCER
CORN,"148,000",2020,ILLINOIS,MERCER
CORN,"218,000",2023,ILLINOIS,OGLE
CORN,"203,000",2022,ILLINOIS,OGLE
CORN,"216,500",2021,ILLINOIS,OGLE
CORN,"235,000",2020,ILLINOIS,OGLE
CORN,"31,200",2023,ILLINOIS,PUTNAM
CORN,"31,300",2022,ILLINOIS,PUTNAM
CORN,"32,200",2021,ILLINOIS,PUTNAM
CORN,"33,100",2020,ILLINOIS,PUTNAM
CORN,"67,800",2023,ILLINOIS,ROCK ISLAND
CORN,"66,700",2022,ILLINOIS,ROCK ISLAND
CORN,"67,500",2021,ILLINOIS,ROCK ISLAND
CORN,"66,600",2020,ILLINOIS,ROCK ISLAND
CORN,"163,500",2023,ILLINOIS,STEPHENSON
CORN,"156,500",2022,ILLINOIS,STEPHENSON
CORN,"159,500",2021,ILLINOIS,STEPHENSON
CORN,"166,000",2020,ILLINOIS,STEPHENSON
CORN,"213,000",2023,ILLINOIS,WHITESIDE
CORN,"211,000",2022,ILLINOIS,WHITESIDE
CORN,"216,500",2021,ILLINOIS,WHITESIDE
CORN,"226,500",2020,ILLINOIS,WHITESIDE
CORN,"89,200",2023,ILLINOIS,WINNEBAGO
CORN,"85,600",2022,ILLINOIS,WINNEBAGO
CORN,"85,200",2021,ILLINOIS,WINNEBAGO
CORN,"92,200",2020,ILLINOIS,WINNEBAGO
CORN,"70,500",2023,ILLINOIS,BOONE
CORN,"68,700",2022,ILLINOIS,BOONE
CORN,"75,100",2021,ILLINOIS,BOONE
CORN,"76,300",2020,ILLINOIS,BOONE
CORN,"2,900",2021,ILLINOIS,COOK
CORN,"194,000",2023,ILLINOIS,DE KALB
CORN,"186,000",2022,ILLINOIS,DE KALB
CORN,"192,500",2021,ILLINOIS,DE KALB
CORN,"205,000",2020,ILLINOIS,DE KALB
CORN,"1,600",2022,ILLINOIS,DU PAGE
CORN,"94,500",2022,ILLINOIS,GRUNDY
CORN,"103,000",2021,ILLINOIS,GRUNDY
CORN,"97,800",2020,ILLINOIS,GRUNDY
CORN,"73,800",2023,ILLINOIS,KANE
CORN,"69,700",2022,ILLINOIS,KANE
CORN,"71,900",2021,ILLINOIS,KANE
CORN,"75,900",2020,ILLINOIS,KANE
CORN,"71,600",2023,ILLINOIS,KENDALL
CORN,"70,300",2022,ILLINOIS,KENDALL
CORN,"70,400",2021,ILLINOIS,KENDALL
CORN,"69,600",2020,ILLINOIS,KENDALL
CORN,"9,100",2023,ILLINOIS,LAKE
CORN,"7,700",2022,ILLINOIS,LAKE
CORN,"6,400",2021,ILLINOIS,LAKE
CORN,"8,500",2020,ILLINOIS,LAKE
CORN,"280,500",2023,ILLINOIS,LA SALLE
CORN,"279,000",2022,ILLINOIS,LA SALLE
CORN,"287,000",2020,ILLINOIS,LA SALLE
CORN,"88,600",2020,ILLINOIS,MCHENRY
CORN,"91,000",2023,ILLINOIS,WILL
CORN,"89,300",2022,ILLINOIS,WILL
CORN,"89,200",2021,ILLINOIS,WILL
CORN,"90,800",2020,ILLINOIS,WILL
CORN,"154,000",2023,ILLINOIS,ADAMS
CORN,"148,000",2022,ILLINOIS,ADAMS
CORN,"156,000",2020,ILLINOIS,ADAMS
CORN,"39,100",2023,ILLINOIS,BROWN
CORN,"33,700",2022,ILLINOIS,BROWN
CORN,"38,100",2021,ILLINOIS,BROWN
CORN,"35,900",2020,ILLINOIS,BROWN
CORN,"134,500",2023,ILLINOIS,FULTON
CORN,"132,500",2022,ILLINOIS,FULTON
CORN,"131,000",2021,ILLINOIS,FULTON
CORN,"134,500",2020,ILLINOIS,FULTON
CORN,"164,000",2023,ILLINOIS,HANCOCK
CORN,"166,000",2022,ILLINOIS,HANCOCK
CORN,"164,500",2021,ILLINOIS,HANCOCK
CORN,"168,000",2020,ILLINOIS,HANCOCK
CORN,"92,800",2023,ILLINOIS,HENDERSON
CORN,"92,400",2022,ILLINOIS,HENDERSON
CORN,"98,000",2020,ILLINOIS,HENDERSON
CORN,"154,000",2023,ILLINOIS,KNOX
CORN,"151,000",2022,ILLINOIS,KNOX
CORN,"156,500",2021,ILLINOIS,KNOX
CORN,"156,500",2020,ILLINOIS,KNOX
CORN,"132,500",2023,ILLINOIS,MCDONOUGH
CORN,"138,000",2022,ILLINOIS,MCDONOUGH
CORN,"140,500",2020,ILLINOIS,MCDONOUGH
CORN,"62,800",2023,ILLINOIS,SCHUYLER
CORN,"58,900",2022,ILLINOIS,SCHUYLER
CORN,"60,700",2021,ILLINOIS,SCHUYLER
CORN,"61,900",2020,ILLINOIS,SCHUYLER
CORN,"146,500",2022,ILLINOIS,WARREN
CORN,"152,000",2020,ILLINOIS,WARREN
CORN,"102,500",2022,ILLINOIS,DE WITT
CORN,"100,300",2021,ILLINOIS,DE WITT
CORN,"102,500",2020,ILLINOIS,DE WITT
CORN,"177,000",2023,ILLINOIS,LOGAN
CORN,"178,500",2022,ILLINOIS,LOGAN
CORN,"167,500",2021,ILLINOIS,LOGAN
CORN,"186,500",2020,ILLINOIS,LOGAN
CORN,"318,500",2023,ILLINOIS,MCLEAN
CORN,"312,000",2022,ILLINOIS,MCLEAN
CORN,"316,000",2021,ILLINOIS,MCLEAN
CORN,"315,500",2020,ILLINOIS,MCLEAN
CORN,"138,500",2023,ILLINOIS,MACON
CORN,"142,500",2022,ILLINOIS,MACON
CORN,"135,000",2021,ILLINOIS,MACON
CORN,"149,000",2020,ILLINOIS,MACON
CORN,"91,600",2022,ILLINOIS,MARSHALL
CORN,"94,400",2021,ILLINOIS,MARSHALL
CORN,"93,600",2020,ILLINOIS,MARSHALL
CORN,"126,000",2023,ILLINOIS,MASON
CORN,"114,500",2022,ILLINOIS,MASON
CORN,"118,000",2021,ILLINOIS,MASON
CORN,"122,000",2020,ILLINOIS,MASON
CORN,"77,500",2023,ILLINOIS,MENARD
CORN,"72,600",2022,ILLINOIS,MENARD
CORN,"76,400",2021,ILLINOIS,MENARD
CORN,"78,600",2020,ILLINOIS,MENARD
CORN,"104,000",2023,ILLINOIS,PEORIA
CORN,"101,500",2022,ILLINOIS,PEORIA
CORN,"102,500",2021,ILLINOIS,PEORIA
CORN,"107,000",2020,ILLINOIS,PEORIA
CORN,"86,400",2023,ILLINOIS,STARK
CORN,"86,200",2022,ILLINOIS,STARK
CORN,"86,100",2021,ILLINOIS,STARK
CORN,"88,300",2020,ILLINOIS,STARK
CORN,"141,500",2023,ILLINOIS,TAZEWELL
CORN,"139,500",2022,ILLINOIS,TAZEWELL
CORN,"143,000",2021,ILLINOIS,TAZEWELL
CORN,"141,000",2020,ILLINOIS,TAZEWELL
CORN,"120,000",2023,ILLINOIS,WOODFORD
CORN,"125,000",2022,ILLINOIS,WOODFORD
CORN,"117,500",2021,ILLINOIS,WOODFORD
CORN,"124,000",2020,ILLINOIS,WOODFORD
CORN,"267,500",2023,ILLINOIS,CHAMPAIGN
CORN,"268,000",2022,ILLINOIS,CHAMPAIGN
CORN,"264,500",2021,ILLINOIS,CHAMPAIGN
CORN,"275,000",2020,ILLINOIS,CHAMPAIGN
CORN,"138,000",2023,ILLINOIS,FORD
CORN,"137,500",2022,ILLINOIS,FORD
CORN,"135,000",2021,ILLINOIS,FORD
CORN,"136,500",2020,ILLINOIS,FORD
CORN,"316,500",2023,ILLINOIS,IROQUOIS
CORN,"309,500",2022,ILLINOIS,IROQUOIS
CORN,"317,000",2021,ILLINOIS,IROQUOIS
CORN,"317,500",2020,ILLINOIS,IROQUOIS
CORN,"172,500",2023,ILLINOIS,KANKAKEE
CORN,"176,000",2022,ILLINOIS,KANKAKEE
CORN,"175,500",2021,ILLINOIS,KANKAKEE
CORN,"176,500",2020,ILLINOIS,KANKAKEE
CORN,"292,500",2023,ILLINOIS,LIVINGSTON
CORN,"294,000",2022,ILLINOIS,LIVINGSTON
CORN,"289,000",2021,ILLINOIS,LIVINGSTON
CORN,"293,500",2020,ILLINOIS,LIVINGSTON
CORN,"125,000",2023,ILLINOIS,PIATT
CORN,"123,500",2022,ILLINOIS,PIATT
CORN,"124,000",2021,ILLINOIS,PIATT
CORN,"122,500",2020,ILLINOIS,PIATT
CORN,"217,500",2023,ILLINOIS,VERMILION
CORN,"215,500",2022,ILLINOIS,VERMILION
CORN,"213,000",2021,ILLINOIS,VERMILION
CORN,"218,500",2020,ILLINOIS,VERMILION
CORN,"75,500",2023,ILLINOIS,BOND
CORN,"70,800",2022,ILLINOIS,BOND
CORN,"72,200",2021,ILLINOIS,BOND
CORN,"71,500",2020,ILLINOIS,BOND
CORN,"21,300",2023,ILLINOIS,CALHOUN
CORN,"14,900",2022,ILLINOIS,CALHOUN
CORN,"19,900",2021,ILLINOIS,CALHOUN
CORN,"18,700",2020,ILLINOIS,CALHOUN
CORN,"80,700",2023,ILLINOIS,CASS
CORN,"79,200",2022,ILLINOIS,CASS
CORN,"80,000",2021,ILLINOIS,CASS
CORN,"81,700",2020,ILLINOIS,CASS
CORN,"200,000",2023,ILLINOIS,CHRISTIAN
CORN,"185,000",2022,ILLINOIS,CHRISTIAN
CORN,"190,000",2021,ILLINOIS,CHRISTIAN
CORN,"190,000",2020,ILLINOIS,CHRISTIAN
CORN,"109,000",2023,ILLINOIS,GREENE
CORN,"103,000",2022,ILLINOIS,GREENE
CORN,"107,000",2021,ILLINOIS,GREENE
CORN,"111,500",2020,ILLINOIS,GREENE
CORN,"57,000",2023,ILLINOIS,JERSEY
CORN,"53,800",2022,ILLINOIS,JERSEY
CORN,"58,000",2020,ILLINOIS,JERSEY
CORN,"178,000",2023,ILLINOIS,MACOUPIN
CORN,"166,500",2022,ILLINOIS,MACOUPIN
CORN,"177,000",2021,ILLINOIS,MACOUPIN
CORN,"181,500",2020,ILLINOIS,MACOUPIN
CORN,"108,500",2023,ILLINOIS,MADISON
CORN,"101,500",2022,ILLINOIS,MADISON
CORN,"105,500",2021,ILLINOIS,MADISON
CORN,"106,000",2020,ILLINOIS,MADISON
CORN,"157,000",2023,ILLINOIS,MONTGOMERY
CORN,"157,000",2022,ILLINOIS,MONTGOMERY
CORN,"155,500",2021,ILLINOIS,MONTGOMERY
CORN,"162,500",2020,ILLINOIS,MONTGOMERY
CORN,"130,500",2023,ILLINOIS,MORGAN
CORN,"127,500",2022,ILLINOIS,MORGAN
CORN,"134,000",2020,ILLINOIS,MORGAN
CORN,"155,500",2023,ILLINOIS,PIKE
CORN,"158,500",2020,ILLINOIS,PIKE
CORN,"201,000",2023,ILLINOIS,SANGAMON
CORN,"192,000",2022,ILLINOIS,SANGAMON
CORN,"193,000",2021,ILLINOIS,SANGAMON
CORN,"223,000",2020,ILLINOIS,SANGAMON
CORN,"50,400",2023,ILLINOIS,SCOTT
CORN,"50,500",2022,ILLINOIS,SCOTT
CORN,"49,900",2021,ILLINOIS,SCOTT
CORN,"54,500",2020,ILLINOIS,SCOTT
CORN,"93,200",2023,ILLINOIS,CLARK
CORN,"90,500",2022,ILLINOIS,CLARK
CORN,"90,700",2021,ILLINOIS,CLARK
CORN,"95,700",2020,ILLINOIS,CLARK
CORN,"79,800",2023,ILLINOIS,CLAY
CORN,"70,600",2022,ILLINOIS,CLAY
CORN,"74,900",2021,ILLINOIS,CLAY
CORN,"72,900",2020,ILLINOIS,CLAY
CORN,"117,500",2023,ILLINOIS,COLES
CORN,"117,000",2021,ILLINOIS,COLES
CORN,"115,000",2020,ILLINOIS,COLES
CORN,"84,700",2023,ILLINOIS,CRAWFORD
CORN,"78,800",2022,ILLINOIS,CRAWFORD
CORN,"83,400",2021,ILLINOIS,CRAWFORD
CORN,"82,900",2020,ILLINOIS,CRAWFORD
CORN,"69,800",2023,ILLINOIS,CUMBERLAND
CORN,"61,400",2022,ILLINOIS,CUMBERLAND
CORN,"62,400",2020,ILLINOIS,CUMBERLAND
CORN,"113,000",2023,ILLINOIS,DOUGLAS
CORN,"108,500",2022,ILLINOIS,DOUGLAS
CORN,"110,000",2020,ILLINOIS,DOUGLAS
CORN,"161,500",2023,ILLINOIS,EDGAR
CORN,"155,000",2022,ILLINOIS,EDGAR
CORN,"161,000",2021,ILLINOIS,EDGAR
CORN,"159,500",2020,ILLINOIS,EDGAR
CORN,"86,900",2023,ILLINOIS,EFFINGHAM
CORN,"83,200",2022,ILLINOIS,EFFINGHAM
CORN,"86,400",2021,ILLINOIS,EFFINGHAM
CORN,"84,400",2020,ILLINOIS,EFFINGHAM
CORN,"124,000",2023,ILLINOIS,FAYETTE
CORN,"114,500",2021,ILLINOIS,FAYETTE
CORN,"115,500",2020,ILLINOIS,FAYETTE
CORN,"105,000",2023,ILLINOIS,JASPER
CORN,"93,500",2022,ILLINOIS,JASPER
CORN,"98,200",2020,ILLINOIS,JASPER
CORN,"78,700",2023,ILLINOIS,LAWRENCE
CORN,"67,800",2022,ILLINOIS,LAWRENCE
CORN,"75,800",2021,ILLINOIS,LAWRENCE
CORN,"72,700",2020,ILLINOIS,LAWRENCE
CORN,"86,100",2023,ILLINOIS,MARION
CORN,"78,200",2022,ILLINOIS,MARION
CORN,"79,600",2021,ILLINOIS,MARION
CORN,"78,800",2020,ILLINOIS,MARION
CORN,"84,900",2023,ILLINOIS,MOULTRIE
CORN,"85,600",2022,ILLINOIS,MOULTRIE
CORN,"82,100",2021,ILLINOIS,MOULTRIE
CORN,"86,200",2020,ILLINOIS,MOULTRIE
CORN,"75,300",2023,ILLINOIS,RICHLAND
CORN,"74,300",2020,ILLINOIS,RICHLAND
CORN,"167,500",2023,ILLINOIS,SHELBY
CORN,"173,500",2022,ILLINOIS,SHELBY
CORN,"164,500",2021,ILLINOIS,SHELBY
CORN,"174,500",2020,ILLINOIS,SHELBY
CORN,"5,000",2022,ILLINOIS,ALEXANDER
CORN,"7,900",2020,ILLINOIS,ALEXANDER
CORN,"100,000",2023,ILLINOIS,CLINTON
CORN,"99,400",2022,ILLINOIS,CLINTON
CORN,"96,700",2021,ILLINOIS,CLINTON
CORN,"99,700",2020,ILLINOIS,CLINTON
CORN,"35,400",2023,ILLINOIS,JACKSON
CORN,"30,500",2022,ILLINOIS,JACKSON
CORN,"32,900",2021,ILLINOIS,JACKSON
CORN,"32,400",2020,ILLINOIS,JACKSON
CORN,"9,300",2023,ILLINOIS,JOHNSON
CORN,"5,900",2022,ILLINOIS,JOHNSON
CORN,"6,900",2020,ILLINOIS,JOHNSON
CORN,"50,500",2023,ILLINOIS,MONROE
CORN,"46,300",2022,ILLINOIS,MONROE
CORN,"51,400",2021,ILLINOIS,MONROE
CORN,"49,700",2020,ILLINOIS,MONROE
CORN,"51,600",2023,ILLINOIS,PERRY
CORN,"42,700",2022,ILLINOIS,PERRY
CORN,"46,700",2020,ILLINOIS,PERRY
CORN,"16,200",2023,ILLINOIS,PULASKI
CORN,"14,100",2022,ILLINOIS,PULASKI
CORN,"16,600",2021,ILLINOIS,PULASKI
CORN,"15,300",2020,ILLINOIS,PULASKI
CORN,"64,600",2023,ILLINOIS,RANDOLPH
CORN,"59,100",2022,ILLINOIS,RANDOLPH
CORN,"65,900",2021,ILLINOIS,RANDOLPH
CORN,"63,000",2020,ILLINOIS,RANDOLPH
CORN,"94,400",2023,ILLINOIS,ST CLAIR
CORN,"90,000",2022,ILLINOIS,ST CLAIR
CORN,"92,300",2021,ILLINOIS,ST CLAIR
CORN,"95,200",2020,ILLINOIS,ST CLAIR
CORN,"12,500",2023,ILLINOIS,UNION
CORN,"11,200",2022,ILLINOIS,UNION
CORN,"11,700",2021,ILLINOIS,UNION
CORN,"11,800",2020,ILLINOIS,UNION
CORN,"104,500",2023,ILLINOIS,WASHINGTON
CORN,"104,500",2022,ILLINOIS,WASHINGTON
CORN,"104,500",2021,ILLINOIS,WASHINGTON
CORN,"104,000",2020,ILLINOIS,WASHINGTON
CORN,"20,800",2023,ILLINOIS,WILLIAMSON
CORN,"19,100",2022,ILLINOIS,WILLIAMSON
CORN,"18,800",2020,ILLINOIS,WILLIAMSON
CORN,"44,300",2023,ILLINOIS,EDWARDS
CORN,"41,400",2022,ILLINOIS,EDWARDS
CORN,"43,600",2021,ILLINOIS,EDWARDS
CORN,"43,000",2020,ILLINOIS,EDWARDS
CORN,"39,900",2023,ILLINOIS,FRANKLIN
CORN,"34,700",2022,ILLINOIS,FRANKLIN
CORN,"38,500",2021,ILLINOIS,FRANKLIN
CORN,"35,900",2020,ILLINOIS,FRANKLIN
CORN,"54,700",2022,ILLINOIS,GALLATIN
CORN,"60,200",2021,ILLINOIS,GALLATIN
CORN,"63,500",2020,ILLINOIS,GALLATIN
CORN,"66,000",2022,ILLINOIS,HAMILTON
CORN,"71,300",2020,ILLINOIS,HAMILTON
CORN,"1,100",2021,ILLINOIS,HARDIN
CORN,"55,400",2023,ILLINOIS,JEFFERSON
CORN,"47,900",2022,ILLINOIS,JEFFERSON
CORN,"51,400",2021,ILLINOIS,JEFFERSON
CORN,"51,000",2020,ILLINOIS,JEFFERSON
CORN,"24,800",2023,ILLINOIS,MASSAC
CORN,"24,000",2022,ILLINOIS,MASSAC
CORN,"22,400",2020,ILLINOIS,MASSAC
CORN,"7,700",2023,ILLINOIS,POPE
CORN,"6,600",2020,ILLINOIS,POPE
CORN,"51,700",2023,ILLINOIS,SALINE
CORN,"43,100",2022,ILLINOIS,SALINE
CORN,"49,200",2021,ILLINOIS,SALINE
CORN,"46,600",2020,ILLINOIS,SALINE
CORN,"50,200",2023,ILLINOIS,WABASH
CORN,"48,100",2022,ILLINOIS,WABASH
CORN,"48,700",2021,ILLINOIS,WABASH
CORN,"51,300",2020,ILLINOIS,WABASH
CORN,"126,500",2023,ILLINOIS,WAYNE
CORN,"118,500",2022,ILLINOIS,WAYNE
CORN,"130,000",2020,ILLINOIS,WAYNE
CORN,"95,300",2023,ILLINOIS,WHITE
CORN,"83,500",2022,ILLINOIS,WHITE
CORN,"94,700",2021,ILLINOIS,WHITE
CORN,"94,400",2020,ILLINOIS,WHITE
CORN,"689,500",2023,ILLINOIS,OTHER COUNTIES
CORN,"541,000",2022,ILLINOIS,OTHER COUNTIES
CORN,"2,015,600",2021,ILLINOIS,OTHER COUNTIES
CORN,"6,500",2020,ILLINOIS,OTHER COUNTIES
CORN,"249,000",2023,ILLINOIS,BUREAU
CORN,"242,000",2022,ILLINOIS,BUREAU
CORN,"248,000",2021,ILLINOIS,BUREAU
CORN,"256,500",2020,ILLINOIS,BUREAU
CORN,"125,500",2023,ILLINOIS,CARROLL
CORN,"122,300",2022,ILLINOIS,CARROLL
CORN,"125,400",2021,ILLINOIS,CARROLL
CORN,"131,300",2020,ILLINOIS,CARROLL
CORN,"225,500",2023,ILLINOIS,HENRY
